R_m,alpha,tension_Pa,compression_Pa
4.274045049697e+00,1.618418779184e-04,0.000000000000e+00,1.523649340481e+07
4.507638986977e+00,1.618418779184e-04,0.000000000000e+00,1.434347552505e+07
4.753999782561e+00,1.618418779184e-04,0.000000000000e+00,1.350259062976e+07
5.013825197157e+00,1.618418779184e-04,0.000000000000e+00,1.271079709041e+07
5.287851126931e+00,1.618418779184e-04,0.000000000000e+00,1.196523081196e+07
5.576853687767e+00,1.618418779184e-04,0.000000000000e+00,1.126319487295e+07
5.881651413438e+00,1.618418779184e-04,0.000000000000e+00,1.060214977017e+07
6.203107573913e+00,1.618418779184e-04,0.000000000000e+00,9.979704232565e+06
6.542132620377e+00,1.618418779184e-04,0.000000000000e+00,9.393606571194e+06
6.899686763872e+00,1.618418779184e-04,0.000000000000e+00,8.841736533884e+06
7.276782694877e+00,1.618418779184e-04,0.000000000000e+00,8.322097635177e+06
7.674488451523e+00,1.618418779184e-04,0.000000000000e+00,7.832809933789e+06
8.093930444567e+00,1.618418779184e-04,0.000000000000e+00,7.372103231448e+06
8.536296647692e+00,1.618418779184e-04,0.000000000000e+00,6.938310668529e+06
9.002839962173e+00,1.618418779184e-04,0.000000000000e+00,6.529862693275e+06
9.494881765433e+00,1.618418779184e-04,0.000000000000e+00,6.145281382827e+06
1.001381565354e+01,1.618418779184e-04,0.000000000000e+00,5.783175095481e+06
1.056111138827e+01,1.618418779184e-04,0.000000000000e+00,5.442233434834e+06
1.113831905982e+01,1.618418779184e-04,0.000000000000e+00,5.121222507601e+06
1.174707347714e+01,1.618418779184e-04,0.000000000000e+00,4.818980457937e+06
1.238909879816e+01,1.618418779184e-04,0.000000000000e+00,4.534413262106e+06
1.306621341299e+01,1.618418779184e-04,0.000000000000e+00,4.266490768282e+06
1.378033509421e+01,1.618418779184e-04,0.000000000000e+00,4.014242967156e+06
1.453348642843e+01,1.618418779184e-04,0.000000000000e+00,3.776756479852e+06
1.532780054486e+01,1.618418779184e-04,0.000000000000e+00,3.553171250452e+06
1.616552715688e+01,1.618418779184e-04,0.000000000000e+00,3.342677431167e+06
1.704903893387e+01,1.618418779184e-04,0.000000000000e+00,3.144512448896e+06
1.798083822122e+01,1.618418779184e-04,0.000000000000e+00,2.957958242562e+06
1.896356412767e+01,1.618418779184e-04,0.000000000000e+00,2.782338661258e+06
2.000000000000e+01,1.618418779184e-04,0.000000000000e+00,2.617017013795e+06
7.000000000000e-01,1.873817422860e-04,1.432437603130e+07,1.181474195435e+08
7.382578457164e-01,1.873817422860e-04,1.301699699047e+07,1.112477221580e+08
7.786066382311e-01,1.873817422860e-04,1.181424814801e+07,1.047506844717e+08
8.211606562871e-01,1.873817422860e-04,1.070839778515e+07,9.863280815130e+07
8.660404244251e-01,1.873817422860e-04,9.692254775541e+06,9.287196619703e+07
9.133730543420e-01,1.873817422860e-04,8.759132392622e+06,8.744732291425e+07
9.632926049056e-01,1.873817422860e-04,7.902814450536e+06,8.233925855550e+07
1.015940461846e+00,1.873817422860e-04,7.117523633295e+06,7.752929836038e+07
1.071465738198e+00,1.873817422860e-04,6.397891875599e+06,7.300004573643e+07
1.130025696630e+00,1.873817422860e-04,5.738932666968e+06,6.873511933958e+07
1.191786194854e+00,1.873817422860e-04,5.136015158626e+06,6.471909382646e+07
1.256922155382e+00,1.873817422860e-04,4.584839959867e+06,6.093744406431e+07
1.325618060951e+00,1.873817422860e-04,4.081416517530e+06,5.737649259678e+07
1.398068477029e+00,1.873817422860e-04,3.622041978664e+06,5.402336017552e+07
1.474478602879e+00,1.873817422860e-04,3.203281442585e+06,5.086591917870e+07
1.555064852738e+00,1.873817422860e-04,2.821949514241e+06,4.789274974795e+07
1.640055468759e+00,1.873817422860e-04,2.475093076201e+06,4.509309848513e+07
1.729691167460e+00,1.873817422860e-04,2.159975201667e+06,4.245683955951e+07
1.824225821491e+00,1.873817422860e-04,1.874060135679e+06,3.997443808462e+07
1.923927178677e+00,1.873817422860e-04,1.614999276170e+06,3.763691563251e+07
2.029077620350e+00,1.873817422860e-04,1.380618090755e+06,3.543581776046e+07
2.139974961130e+00,1.873817422860e-04,1.168903909107e+06,3.336318343285e+07
2.256933292416e+00,1.873817422860e-04,9.779945345127e+05,3.141151622752e+07
2.380283871978e+00,1.873817422860e-04,8.061676216987e+05,2.957375722251e+07
2.510376062171e+00,1.873817422860e-04,6.518307713298e+05,2.784325946513e+07
2.647578319423e+00,1.873817422860e-04,5.135122946724e+05,2.621376393092e+07
2.792279237804e+00,1.873817422860e-04,3.898526048343e+05,2.467937688569e+07
2.944888649628e+00,1.873817422860e-04,2.795961937280e+05,2.323454856870e+07
3.105838786213e+00,1.873817422860e-04,1.815841564738e+05,2.187405311978e+07
3.275585502074e+00,1.873817422860e-04,9.474722737917e+04,2.059296967799e+07
3.454609566030e+00,1.873817422860e-04,3.197928546873e+04,1.938666458327e+07
3.643418022870e+00,1.873817422860e-04,1.349923783911e+04,1.825077461680e+07
3.842545629440e+00,1.873817422860e-04,2.748491666838e+03,1.718119121945e+07
4.052556369225e+00,1.873817422860e-04,0.000000000000e+00,1.617404563115e+07
4.274045049697e+00,1.873817422860e-04,0.000000000000e+00,1.522569489759e+07
4.507638986977e+00,1.873817422860e-04,0.000000000000e+00,1.433270869345e+07
4.753999782561e+00,1.873817422860e-04,0.000000000000e+00,1.349185691461e+07
5.013825197157e+00,1.873817422860e-04,0.000000000000e+00,1.270009799450e+07
5.287851126931e+00,1.873817422860e-04,0.000000000000e+00,1.195456790212e+07
5.576853687767e+00,1.873817422860e-04,0.000000000000e+00,1.125256978219e+07
5.881651413438e+00,1.873817422860e-04,0.000000000000e+00,1.059156419982e+07
6.203107573913e+00,1.873817422860e-04,0.000000000000e+00,9.969159954331e+06
6.542132620377e+00,1.873817422860e-04,0.000000000000e+00,9.383105429213e+06
6.899686763872e+00,1.873817422860e-04,0.000000000000e+00,8.831280446692e+06
7.276782694877e+00,1.873817422860e-04,0.000000000000e+00,8.311688597607e+06
7.674488451523e+00,1.873817422860e-04,0.000000000000e+00,7.822450018751e+06
8.093930444567e+00,1.873817422860e-04,0.000000000000e+00,7.361794591586e+06
8.536296647692e+00,1.873817422860e-04,0.000000000000e+00,6.928055537700e+06
9.002839962173e+00,1.873817422860e-04,0.000000000000e+00,6.519663387850e+06
9.494881765433e+00,1.873817422860e-04,0.000000000000e+00,6.135140302748e+06
1.001381565354e+01,1.873817422860e-04,0.000000000000e+00,5.773094725052e+06
1.056111138827e+01,1.873817422860e-04,0.000000000000e+00,5.432216343207e+06
1.113831905982e+01,1.873817422860e-04,0.000000000000e+00,5.111271348904e+06
1.174707347714e+01,1.873817422860e-04,0.000000000000e+00,4.809097970998e+06
1.238909879816e+01,1.873817422860e-04,0.000000000000e+00,4.524602269726e+06
1.306621341299e+01,1.873817422860e-04,0.000000000000e+00,4.256754176009e+06
1.378033509421e+01,1.873817422860e-04,0.000000000000e+00,4.004583761494e+06
1.453348642843e+01,1.873817422860e-04,0.000000000000e+00,3.767177725859e+06
1.532780054486e+01,1.873817422860e-04,0.000000000000e+00,3.543676088672e+06
1.616552715688e+01,1.873817422860e-04,0.000000000000e+00,3.333269073839e+06
1.704903893387e+01,1.873817422860e-04,0.000000000000e+00,3.135194175378e+06
1.798083822122e+01,1.873817422860e-04,0.000000000000e+00,2.948733393940e+06
1.896356412767e+01,1.873817422860e-04,0.000000000000e+00,2.773210634069e+06
2.000000000000e+01,1.873817422860e-04,0.000000000000e+00,2.607989252845e+06
7.000000000000e-01,2.169519891499e-04,1.434140122480e+07,1.181342951273e+08
7.382578457164e-01,2.169519891499e-04,1.303405978477e+07,1.112346058363e+08
7.786066382311e-01,2.169519891499e-04,1.183134744620e+07,1.047375766214e+08
8.211606562871e-01,2.169519891499e-04,1.072553242848e+07,9.861970916705e+07
8.660404244251e-01,2.169519891499e-04,9.709423540832e+06,9.285887649186e+07
9.133730543420e-01,2.169519891499e-04,8.776333989537e+06,8.743424292068e+07
9.632926049056e-01,2.169519891499e-04,7.920047518767e+06,8.232618872640e+07
1.015940461846e+00,2.169519891499e-04,7.134786739614e+06,7.751623916990e+07
1.071465738198e+00,2.169519891499e-04,6.415183510800e+06,7.298699768100e+07
1.130025696630e+00,2.169519891499e-04,5.756251242692e+06,6.872208293896e+07
1.191786194854e+00,2.169519891499e-04,5.153359004065e+06,6.470606962481e+07
1.256922155382e+00,2.169519891499e-04,4.602207318353e+06,6.092443263136e+07
1.325618060951e+00,2.169519891499e-04,4.098805543011e+06,5.736349452898e+07
1.398068477029e+00,2.169519891499e-04,3.639450732060e+06,5.401037609731e+07
1.474478602879e+00,2.169519891499e-04,3.220707888041e+06,5.085294974377e+07
1.555064852738e+00,2.169519891499e-04,2.839391515262e+06,4.787979564063e+07
1.640055468759e+00,2.169519891499e-04,2.492548391698e+06,4.508016042177e+07
1.729691167460e+00,2.169519891499e-04,2.177441481898e+06,4.244391828993e+07
1.824225821491e+00,2.169519891499e-04,1.891534918109e+06,3.996153439368e+07
1.923927178677e+00,2.169519891499e-04,1.632479981250e+06,3.762403034167e+07
2.029077620350e+00,2.169519891499e-04,1.398102017637e+06,3.542295172942e+07
2.139974961130e+00,2.169519891499e-04,1.186388231309e+06,3.335033756129e+07
2.256933292416e+00,2.169519891499e-04,9.954762955437e+05,3.139869145689e+07
2.380283871978e+00,2.169519891499e-04,8.236437306687e+05,2.956095453786e+07
2.510376062171e+00,2.169519891499e-04,6.692979985624e+05,2.783047989703e+07
2.647578319423e+00,2.169519891499e-04,5.309672673445e+05,2.620100855746e+07
2.792279237804e+00,2.169519891499e-04,4.072918026699e+05,2.466664683455e+07
2.944888649628e+00,2.169519891499e-04,2.970159447754e+05,2.322184501923e+07
3.105838786213e+00,2.169519891499e-04,1.989806330013e+05,2.186137730523e+07
3.275585502074e+00,2.169519891499e-04,1.121164419253e+05,2.058032288775e+07
3.454609566030e+00,2.169519891499e-04,4.081313973617e+04,1.937404816520e+07
3.643418022870e+00,2.169519891499e-04,2.231651847175e+04,1.823818997959e+07
3.842545629440e+00,2.169519891499e-04,8.306434119545e+03,1.716863983507e+07
4.052556369225e+00,2.169519891499e-04,1.246935375337e+01,1.616152903734e+07
4.274045049697e+00,2.169519891499e-04,0.000000000000e+00,1.521321470038e+07
4.507638986977e+00,2.169519891499e-04,0.000000000000e+00,1.432026656973e+07
4.753999782561e+00,2.169519891499e-04,0.000000000000e+00,1.347945461475e+07
5.013825197157e+00,2.169519891499e-04,0.000000000000e+00,1.268773734490e+07
5.287851126931e+00,2.169519891499e-04,0.000000000000e+00,1.194225080788e+07
5.576853687767e+00,2.169519891499e-04,0.000000000000e+00,1.124029822971e+07
5.881651413438e+00,2.169519891499e-04,0.000000000000e+00,1.057934025936e+07
6.203107573913e+00,2.169519891499e-04,0.000000000000e+00,9.956985782534e+06
6.542132620377e+00,2.169519891499e-04,0.000000000000e+00,9.370983271569e+06
6.899686763872e+00,2.169519891499e-04,0.000000000000e+00,8.819212639893e+06
7.276782694877e+00,2.169519891499e-04,0.000000000000e+00,8.299677571773e+06
7.674488451523e+00,2.169519891499e-04,0.000000000000e+00,7.810498299503e+06
8.093930444567e+00,2.169519891499e-04,0.000000000000e+00,7.349904801915e+06
8.536296647692e+00,2.169519891499e-04,0.000000000000e+00,6.916230399610e+06
9.002839962173e+00,2.169519891499e-04,0.000000000000e+00,6.507905723708e+06
9.494881765433e+00,2.169519891499e-04,0.000000000000e+00,6.123453036315e+06
1.001381565354e+01,2.169519891499e-04,0.000000000000e+00,5.761480882131e+06
1.056111138827e+01,2.169519891499e-04,0.000000000000e+00,5.420679051852e+06
1.113831905982e+01,2.169519891499e-04,0.000000000000e+00,5.099813839136e+06
1.174707347714e+01,2.169519891499e-04,0.000000000000e+00,4.797723573960e+06
1.238909879816e+01,2.169519891499e-04,0.000000000000e+00,4.513314416222e+06
1.306621341299e+01,2.169519891499e-04,0.000000000000e+00,4.245556394337e+06
1.378033509421e+01,2.169519891499e-04,0.000000000000e+00,3.993479674534e+06
1.453348642843e+01,2.169519891499e-04,0.000000000000e+00,3.756171047326e+06
1.532780054486e+01,2.169519891499e-04,0.000000000000e+00,3.532770618474e+06
1.616552715688e+01,2.169519891499e-04,0.000000000000e+00,3.322468692466e+06
1.704903893387e+01,2.169519891499e-04,0.000000000000e+00,3.124502837279e+06
1.798083822122e+01,2.169519891499e-04,0.000000000000e+00,2.938155119809e+06
1.896356412767e+01,2.169519891499e-04,0.000000000000e+00,2.762749502009e+06
2.000000000000e+01,2.169519891499e-04,0.000000000000e+00,2.597649388360e+06
7.000000000000e-01,2.511886431510e-04,1.436108461193e+07,1.181191027181e+08
7.382578457164e-01,2.511886431510e-04,1.305378490592e+07,1.112194230529e+08
7.786066382311e-01,2.511886431510e-04,1.185111292530e+07,1.047224039156e+08
8.211606562871e-01,2.511886431510e-04,1.074533681205e+07,9.860454701229e+07
8.660404244251e-01,2.511886431510e-04,9.729265294640e+06,9.284372538405e+07
9.133730543420e-01,2.511886431510e-04,8.796211495223e+06,8.741910337926e+07
9.632926049056e-01,2.511886431510e-04,7.939959070245e+06,8.231106129550e+07
1.015940461846e+00,2.511886431510e-04,7.154730539382e+06,7.750112441951e+07
1.071465738198e+00,2.511886431510e-04,6.435157666089e+06,7.297189620822e+07
1.130025696630e+00,2.511886431510e-04,5.776253761481e+06,6.870699536925e+07
1.191786194854e+00,2.511886431510e-04,5.173387790961e+06,6.469099661334e+07
1.256922155382e+00,2.511886431510e-04,4.622260170329e+06,6.090937486444e+07
1.325618060951e+00,2.511886431510e-04,4.118880145005e+06,5.734845272551e+07
1.398068477029e+00,2.511886431510e-04,3.659544652454e+06,5.399535101030e+07
1.474478602879e+00,2.511886431510e-04,3.240818574009e+06,5.083794216197e+07
1.555064852738e+00,2.511886431510e-04,2.859516288004e+06,4.786480639018e+07
1.640055468759e+00,2.511886431510e-04,2.512684441557e+06,4.506519036796e+07
1.729691167460e+00,2.511886431510e-04,2.197585863392e+06,4.242896833901e+07
1.824225821491e+00,2.511886431510e-04,1.911684544868e+06,3.994660549475e+07
1.923927178677e+00,2.511886431510e-04,1.652631620887e+06,3.760912348867e+07
2.029077620350e+00,2.511886431510e-04,1.418252286568e+06,3.540806796319e+07
2.139974961130e+00,2.511886431510e-04,1.206533589537e+06,3.333547797170e+07
2.256933292416e+00,2.511886431510e-04,1.015613041444e+06,3.138385718506e+07
2.380283871978e+00,2.511886431510e-04,8.437679957835e+05,2.954614677847e+07
2.510376062171e+00,2.511886431510e-04,6.894057424542e+05,2.781569990072e+07
2.647578319423e+00,2.511886431510e-04,5.510542725289e+05,2.618625763332e+07
2.792279237804e+00,2.511886431510e-04,4.273536696737e+05,2.465192635267e+07
2.944888649628e+00,2.511886431510e-04,3.170480873605e+05,2.320715641335e+07
3.105838786213e+00,2.511886431510e-04,2.189782736032e+05,2.184672207551e+07
3.275585502074e+00,2.511886431510e-04,1.320746073562e+05,2.056570260355e+07
3.454609566030e+00,2.511886431510e-04,5.535061298993e+04,1.935946446797e+07
3.643418022870e+00,2.511886431510e-04,3.297426478361e+04,1.822364458590e+07
3.842545629440e+00,2.511886431510e-04,1.610968646911e+04,1.715413453956e+07
4.052556369225e+00,2.511886431510e-04,6.820137891643e+03,1.614706571589e+07
4.274045049697e+00,2.511886431510e-04,0.000000000000e+00,1.519879531321e+07
4.507638986977e+00,2.511886431510e-04,0.000000000000e+00,1.430589316460e+07
4.753999782561e+00,2.511886431510e-04,0.000000000000e+00,1.346512933016e+07
5.013825197157e+00,2.511886431510e-04,0.000000000000e+00,1.267346241332e+07
5.287851126931e+00,2.511886431510e-04,0.000000000000e+00,1.192802855896e+07
5.576853687767e+00,2.511886431510e-04,0.000000000000e+00,1.122613109345e+07
5.881651413438e+00,2.511886431510e-04,0.000000000000e+00,1.056523076923e+07
6.203107573913e+00,2.511886431510e-04,0.000000000000e+00,9.942936578540e+06
6.542132620377e+00,2.511886431510e-04,0.000000000000e+00,9.356997103132e+06
6.899686763872e+00,2.511886431510e-04,0.000000000000e+00,8.805292368643e+06
7.276782694877e+00,2.511886431510e-04,0.000000000000e+00,8.285826174110e+06
7.674488451523e+00,2.511886431510e-04,0.000000000000e+00,7.796718868929e+06
8.093930444567e+00,2.511886431510e-04,0.000000000000e+00,7.336200551068e+06
8.536296647692e+00,2.511886431510e-04,0.000000000000e+00,6.902604661951e+06
9.002839962173e+00,2.511886431510e-04,0.000000000000e+00,6.494361954800e+06
9.494881765433e+00,2.511886431510e-04,0.000000000000e+00,6.109994814627e+06
1.001381565354e+01,2.511886431510e-04,0.000000000000e+00,5.748111909294e+06
1.056111138827e+01,2.511886431510e-04,0.000000000000e+00,5.407403152298e+06
1.113831905982e+01,2.511886431510e-04,0.000000000000e+00,5.086634959032e+06
1.174707347714e+01,2.511886431510e-04,0.000000000000e+00,4.784645779370e+06
1.238909879816e+01,2.511886431510e-04,0.000000000000e+00,4.500341890390e+06
1.306621341299e+01,2.511886431510e-04,0.000000000000e+00,4.232693434033e+06
1.378033509421e+01,2.511886431510e-04,0.000000000000e+00,3.980730685353e+06
1.453348642843e+01,2.511886431510e-04,0.000000000000e+00,3.743540537872e+06
1.532780054486e+01,2.511886431510e-04,0.000000000000e+00,3.520263193338e+06
1.616552715688e+01,2.511886431510e-04,0.000000000000e+00,3.310089043940e+06
1.704903893387e+01,2.511886431510e-04,0.000000000000e+00,3.112255735719e+06
1.798083822122e+01,2.511886431510e-04,0.000000000000e+00,2.926045402606e+06
1.896356412767e+01,2.511886431510e-04,0.000000000000e+00,2.750782061122e+06
2.000000000000e+01,2.511886431510e-04,0.000000000000e+00,2.585829156378e+06
7.000000000000e-01,2.908280983975e-04,1.438383605025e+07,1.181015170506e+08
7.382578457164e-01,2.908280983975e-04,1.307658226137e+07,1.112018488716e+08
7.786066382311e-01,2.908280983975e-04,1.187395446388e+07,1.047048417650e+08
8.211606562871e-01,2.908280983975e-04,1.076822070242e+07,9.858699746266e+07
8.660404244251e-01,2.908280983975e-04,9.752189604005e+06,9.282618903333e+07
9.133730543420e-01,2.908280983975e-04,8.819174184947e+06,8.740158085410e+07
9.632926049056e-01,2.908280983975e-04,7.962957991397e+06,8.229355325270e+07
1.015940461846e+00,2.908280983975e-04,7.177763428061e+06,7.748363154745e+07
1.071465738198e+00,2.908280983975e-04,6.458222138602e+06,7.295441922840e+07
1.130025696630e+00,2.908280983975e-04,5.799347309346e+06,6.868953503790e+07
1.191786194854e+00,2.908280983975e-04,5.196507775752e+06,6.467355372308e+07
1.256922155382e+00,2.908280983975e-04,4.645403818365e+06,6.089195024601e+07
1.325618060951e+00,2.908280983975e-04,4.142044541888e+06,5.733104724964e+07
1.398068477029e+00,2.908280983975e-04,3.682726737457e+06,5.397796558958e+07
